# Timestamp KF, Num CovKFs, Num KFs, Num RecentMPs, Num MPs, processKF, MPCulling, CreateMP, SearchNeigh, BA, KFCulling, [numFixKF_LBA]
0,0,1,371,394,89.871443,0.050013,0.032494,2.552366,0.084599,0.003120,0
103735900,1,2,540,514,1.477882,0.052816,18.185730,4.671565,0.046360,0.001130,0
207338100,2,3,472,586,52.953346,0.338320,22.312964,0.000151,0.000000,0.000000,0
311075200,3,4,411,646,43.747255,0.249728,21.197099,0.000109,0.000000,0.000000,0
414691700,4,5,390,733,40.484446,0.269692,19.582571,0.000160,0.000000,0.000000,0
518430200,5,6,446,798,20.903493,0.232770,32.533684,0.000145,0.000000,0.000000,0
622044800,6,7,506,926,31.865682,0.317325,44.144062,0.000146,0.000000,0.000000,0
725797700,7,8,490,924,42.176790,0.390907,33.091391,0.000173,0.000000,0.000000,0
829419900,7,9,474,1010,36.815776,0.365487,44.734779,0.000130,0.000000,0.000000,0
933146700,7,10,555,1137,32.093382,0.365336,61.197923,0.000139,0.000000,0.000000,0
1036910000,6,11,662,1245,28.415003,0.382387,56.405277,0.000163,0.000000,0.000000,0
1140497000,6,12,688,1306,29.443382,0.408743,55.317438,0.000137,0.000000,0.000000,0
1244242000,5,13,699,1426,26.785533,0.482479,69.566025,0.000155,0.000000,0.000000,0
1347979000,5,14,704,1509,25.401874,0.390220,43.714390,0.000138,0.000000,0.000000,0
1451596000,6,15,667,1624,25.678753,0.519181,89.590140,0.000106,0.000000,0.000000,0
1555212000,7,16,803,1818,28.408804,1.691126,87.289106,0.000140,0.000000,0.000000,0
1658960000,8,17,770,1803,24.943752,0.706182,50.370957,0.000163,0.000000,0.000000,0
1762569000,9,18,715,1817,24.179248,0.548266,73.910228,0.000154,0.000000,0.000000,0
1866302000,9,19,775,1979,22.412511,0.444853,73.731172,0.000141,0.000000,0.000000,0
1969923000,10,20,778,2053,24.723778,0.559488,67.212046,0.000136,0.000000,0.000000,0
2073666000,11,21,762,2096,22.442625,0.471926,65.979191,0.000130,0.000000,0.000000,0
2177281000,11,22,797,2189,21.713805,0.514306,70.272860,0.000143,0.000000,0.000000,0
2281017000,12,23,805,2251,20.691022,0.653105,71.197161,0.000125,0.000000,0.000000,0
2384639000,12,24,776,2263,21.394740,0.462691,61.706690,0.000141,0.000000,0.000000,0
2488250000,13,25,765,2328,21.537054,0.637388,70.497069,0.000103,0.000000,0.000000,0
2591988000,13,26,785,2344,20.075348,0.510038,56.182639,0.000133,0.000000,0.000000,0
2695832000,15,27,748,2323,20.427613,0.428056,50.020102,0.000129,0.000000,0.000000,0
2799367000,14,28,704,2380,20.108143,0.616570,72.832389,0.000138,0.000000,0.000000,0
2903084000,15,29,701,2444,20.756330,0.497065,62.212383,0.000146,0.000000,0.000000,0
3006768000,16,30,693,2496,20.392282,0.480615,63.598993,0.000125,0.000000,0.000000,0
3110441000,16,31,683,2535,20.806346,0.493973,62.414247,0.000153,0.000000,0.000000,0
3214057000,18,32,700,2650,20.592624,0.466765,74.707281,0.000136,0.000000,0.000000,0
3317669000,13,33,761,2708,20.189245,0.462594,53.466809,0.000147,0.000000,0.000000,0
3421285000,12,34,786,2864,20.569340,0.549797,97.635466,0.000126,0.000000,0.000000,0
3524925000,12,35,724,2847,51.576680,0.618810,33.074725,0.000155,0.000000,0.000000,0
3628545000,15,36,624,2820,42.007405,0.575668,60.823884,0.000137,0.000000,0.000000,0
3732256000,14,37,656,2849,33.936060,0.424488,52.668889,0.000151,0.000000,0.000000,0
3835871000,14,38,647,2914,32.359034,0.430865,58.549476,0.000138,0.000000,0.000000,0
3939488000,14,39,612,2977,27.097818,0.486376,53.905516,0.000160,0.000000,0.000000,0
4043107000,14,40,673,3090,26.479190,0.479692,66.117475,0.000124,0.000000,0.000000,0
4146888000,17,41,720,3186,23.354084,0.470222,71.930876,0.000128,0.000000,0.000000,0
4250460000,18,42,650,3115,25.992446,0.641176,45.673383,0.000118,0.000000,0.000000,0
4354202000,17,43,594,3105,23.082308,0.529369,62.246843,0.000125,0.000000,0.000000,0
4457940000,19,44,550,3102,21.993936,0.397704,44.343819,0.000145,0.000000,0.000000,0
4561559000,19,45,584,3146,21.028165,0.377672,61.645103,0.000165,0.000000,0.000000,0
4665293000,20,46,532,3128,21.304621,0.297573,35.360685,0.000113,0.000000,0.000000,0
4768912000,21,47,566,3200,20.149314,0.319672,66.777374,0.000105,0.000000,0.000000,0
4872532000,20,48,486,3253,22.415250,0.361018,29.830483,0.000146,0.000000,0.000000,0
4976146000,19,49,521,3343,21.277203,0.425663,57.306371,0.000134,0.000000,0.000000,0
5079909000,23,50,681,3632,19.990138,0.289068,70.688797,0.000131,0.000000,0.000000,0
5183503000,18,51,831,3752,19.439649,0.404570,65.310056,0.000131,0.000000,0.000000,0
5287117000,20,52,891,3896,20.347966,0.439227,73.011215,0.000141,0.000000,0.000000,0
5390861000,13,53,906,3974,21.343589,0.512156,68.623213,0.000123,0.000000,0.000000,0
5494473000,11,54,913,3997,20.328469,0.495998,56.229483,0.000138,0.000000,0.000000,0
5598233000,15,55,808,4012,20.689439,0.485361,58.191723,0.000127,0.000000,0.000000,0
5701829000,11,56,698,4076,20.249279,0.611060,72.986261,0.000148,0.000000,0.000000,0
5805571000,12,57,761,4215,20.329279,0.463405,70.304116,0.000103,0.000000,0.000000,0
5909185000,12,58,836,4408,20.522320,0.462143,85.637121,0.000129,0.000000,0.000000,0
6012921000,14,59,882,4420,20.274464,0.499604,99.342453,0.000123,0.000000,0.000000,0
6116541000,14,60,826,4489,26.699317,1.173437,78.929153,0.000113,0.000000,0.000000,0
6220278000,11,61,785,4445,23.435562,0.693729,58.278928,0.000129,0.000000,0.000000,0
6323895000,13,62,802,4612,21.619003,0.428520,71.371167,0.000109,0.000000,0.000000,0
6427659000,15,63,830,4681,20.372410,0.452115,73.958849,0.000150,0.000000,0.000000,0
6531383000,13,64,872,4759,25.110413,0.420458,67.059523,0.000126,0.000000,0.000000,0
6634992000,14,65,824,4740,21.172310,0.439747,61.895924,0.000117,0.000000,0.000000,0
6738741000,14,66,752,4772,20.519651,0.399734,65.046418,0.000140,0.000000,0.000000,0
6842350000,15,67,725,4827,25.582554,0.340435,56.800463,0.000113,0.000000,0.000000,0
6945963000,16,68,690,4845,23.416595,0.376459,58.525141,0.000143,0.000000,0.000000,0
7049705000,16,69,578,4804,29.383742,0.444179,43.555988,0.000138,0.000000,0.000000,0
7153323000,15,70,568,4843,25.611793,0.457030,59.762948,0.000101,0.000000,0.000000,0
7256934000,14,71,544,4855,26.454200,0.346737,40.786697,0.000123,0.000000,0.000000,0
7360549000,14,72,543,4905,22.605327,0.354546,59.325808,0.000149,0.000000,0.000000,0
7464167000,16,73,586,4984,22.816252,0.283598,46.453948,0.000150,0.000000,0.000000,0
7567786000,17,74,615,5068,23.906449,0.462723,63.806710,0.000126,0.000000,0.000000,0
7671396000,17,75,568,5076,22.159054,0.361052,49.295809,0.000137,0.000000,0.000000,0
7775144000,17,76,477,5048,21.863157,0.342488,34.409961,0.000149,0.000000,0.000000,0
7878754000,19,77,563,5221,22.380526,0.319321,66.569285,0.000085,0.000000,0.000000,0
7982493000,18,78,612,5393,20.505377,0.265925,58.181724,0.000126,0.000000,0.000000,0
