# Timestamp KF, Num CovKFs, Num KFs, Num RecentMPs, Num MPs, processKF, MPCulling, CreateMP, SearchNeigh, BA, KFCulling, [numFixKF_LBA]
0,0,1,374,374,33.020422,0.053523,0.036322,3.105324,0.083956,0.003866,0
103735900,1,2,541,514,1.933222,0.073826,17.172923,5.032509,0.045109,0.001486,0
207338100,2,3,546,656,24.906014,0.331934,50.140663,0.000210,0.000000,0.000000,0
311075200,3,4,576,806,21.189634,0.287300,54.157249,0.000156,0.000000,0.000000,0
414691700,4,5,483,815,18.965098,0.245086,37.521782,0.000101,0.000000,0.000000,0
518430200,5,6,453,819,32.427255,1.485050,45.081585,0.000127,0.000000,0.000000,0
622044800,6,7,591,1025,19.554096,0.332609,53.752784,0.000149,0.000000,0.000000,0
725797700,7,8,654,1095,18.394560,0.373991,49.056033,0.000131,0.000000,0.000000,0
829419900,8,9,664,1194,19.624343,0.279330,56.083602,0.000124,0.000000,0.000000,0
933146700,9,10,715,1305,17.648814,0.290622,58.529925,0.000131,0.000000,0.000000,0
1036910000,6,11,795,1412,16.912808,0.305858,61.265548,0.000103,0.000000,0.000000,0
1140497000,6,12,719,1382,17.391827,0.337419,45.676664,0.000107,0.000000,0.000000,0
1244242000,7,13,702,1502,19.850688,0.373790,72.516180,0.000146,0.000000,0.000000,0
1347979000,7,14,793,1673,17.812020,0.278088,59.352060,0.000125,0.000000,0.000000,0
1451596000,7,15,792,1776,17.199254,0.343088,60.311423,0.000166,0.000000,0.000000,0
1555212000,8,16,793,1855,16.527318,0.351179,64.133802,0.000126,0.000000,0.000000,0
1658960000,8,17,823,1920,17.309192,0.365266,57.531141,0.000095,0.000000,0.000000,0
1762569000,9,18,790,1964,23.301112,0.395050,58.109060,0.000128,0.000000,0.000000,0
1866302000,10,19,754,2039,23.143340,0.355570,59.833200,0.000163,0.000000,0.000000,0
1969923000,11,20,756,2130,19.815157,0.317724,60.372889,0.000130,0.000000,0.000000,0
2073666000,11,21,757,2181,39.128041,0.359433,61.346481,0.000128,0.000000,0.000000,0
